panel,evolution,curve,curve_r,n_data,N,M,panel_r_reservoir,R_panel,total_qubits_panel,C,Delta,delta_t,tau,gamma,t_over_tau,t,F
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.315,101.38472898830018,0.9780904919349789
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3166666666666667,101.92115612580442,0.9786604018509849
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.31833333333333336,102.45758326330865,0.9792365161499539
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.32,102.99401040081288,0.979817910327328
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3216666666666667,103.53043753831712,0.9804036374510978
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.32333333333333336,104.06686467582135,0.9809927324226642
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.325,104.60329181332558,0.9815842162981678
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.32666666666666666,105.13971895082982,0.9821771006480491
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.32833333333333337,105.67614608833405,0.9827703919321973
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.33,106.21257322583828,0.9833630958679689
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.33166666666666667,106.74900036334252,0.9839542217683269
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.33333333333333337,107.28542750084675,0.9845427868274661
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.335,107.82185463835098,0.9851278203316154
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.33666666666666667,108.35828177585522,0.9857083677731249
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3383333333333333,108.89470891335945,0.9862834948465207
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.34,109.43113605086369,0.9868522913059167
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3416666666666667,109.96756318836792,0.98741387466403
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3433333333333333,110.50399032587215,0.9879673937139846
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.34500000000000003,111.04041746337639,0.988512031856202
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3466666666666667,111.57684460088062,0.9890470102138404
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.34833333333333333,112.11327173838485,0.9895715905215587
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.35000000000000003,112.64969887588909,0.9900850777737549
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3516666666666667,113.18612601339332,0.9905868226199073
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.35333333333333333,113.72255315089755,0.9910762234961776
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.355,114.25898028840179,0.9915527284840371
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3566666666666667,114.79540742590602,0.9920158368883595
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.35833333333333334,115.33183456341025,0.9924651005290738
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.36,115.86826170091449,0.9929001247422395
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3616666666666667,116.40468883841872,0.9933205690881299
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.36333333333333334,116.94111597592295,0.993726147765652
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.365,117.47754311342719,0.9941166297342034
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3666666666666667,118.01397025093142,0.9944918385457733
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.36833333333333335,118.55039738843566,0.994851651891811
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.37,119.08682452593989,0.9951960008710456
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.37166666666666665,119.62325166344412,0.9955248689860727
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.37333333333333335,120.15967880094837,0.9958382908780588
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.37500000000000006,120.6961059384526,0.9961363508104357
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3766666666666667,121.23253307595684,0.9964191809138596
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.37833333333333335,121.76896021346107,0.9966869592060306
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.38000000000000006,122.3053873509653,0.9969399074012222
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3816666666666667,122.84181448846954,0.9971782885254996
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.38333333333333336,123.37824162597377,0.9974024043546329
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.38500000000000006,123.914668763478,0.9976125926926126
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3866666666666667,124.45109590098224,0.9978092245095048
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.38833333333333336,124.98752303848647,0.9979927009580112
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.39,125.5239501759907,0.9981634502886786
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3916666666666667,126.06037731349494,0.9983219246841024
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.39333333333333337,126.59680445099917,0.9984685970327506
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.395,127.1332315885034,0.998603957663195
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3966666666666667,127.66965872600764,0.9987285110595462
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.3983333333333334,128.20608586351187,0.9988427725787752
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4,128.7425130010161,0.9989472651903712
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4016666666666667,129.27894013852034,0.9990425162583922
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4033333333333334,129.81536727602457,0.9991290543854807
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.405,130.3517944135288,0.9992074063377981
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4066666666666667,130.88822155103304,0.9992780940690863
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4083333333333334,131.42464868853727,0.99934163186122
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.41000000000000003,131.9610758260415,0.9993985235976701
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4116666666666667,132.49750296354574,0.9994492601852321
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4133333333333334,133.03393010104998,0.999494317138248
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.41500000000000004,133.5703572385542,0.9995341523383161
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4166666666666667,134.10678437605844,0.9995692039811843
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.41833333333333333,134.64321151356268,0.9995998887211622
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.42000000000000004,135.1796386510669,0.9996266000219655
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4216666666666667,135.71606578857114,0.9996497067214359
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.42333333333333334,136.25249292607538,0.9996695518160748
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.42500000000000004,136.7889200635796,0.9996864514698002
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4266666666666667,137.32534720108384,0.9997006942497841
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.42833333333333334,137.86177433858808,0.9997125405906705
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.43000000000000005,138.3982014760923,0.9997222224869305
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4316666666666667,138.93462861359654,0.9997299434115577
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.43333333333333335,139.47105575110078,0.9997358784578051
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.435,140.007482888605,0.9997401746991758
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4366666666666667,140.54391002610924,0.9997429517614433
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.43833333333333335,141.08033716361348,0.9997443025990886
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.44,141.6167643011177,0.9997442944672132
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4416666666666667,142.15319143862195,0.9997429700787388
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.44333333333333336,142.68961857612618,0.9997403489355139
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.445,143.2260457136304,0.9997364288208606
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4466666666666667,143.76247285113465,0.9997311874400829
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.44833333333333336,144.29889998863888,0.9997245841945696
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.45,144.8353271261431,0.9997165620742894
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.45166666666666666,145.37175426364735,0.9997070496528238
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.45333333333333337,145.90818140115158,0.9996959631684559
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.455,146.4446085386558,0.9996832086744031
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.45666666666666667,146.98103567616005,0.9996686842409026
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.45833333333333337,147.51746281366428,0.9996522821916534
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.46,148.05388995116851,0.9996338913569824
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.46166666666666667,148.59031708867275,0.9996133993261426
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4633333333333333,149.12674422617698,0.9995906946812583
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.465,149.66317136368122,0.9995656691956973
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4666666666666667,150.19959850118545,0.9995382199800129
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4683333333333333,150.73602563868968,0.9995082515590816
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.47000000000000003,151.27245277619392,0.9994756778646542
b,continuous,dissipative,3,10,1024,1,3,8,13,5.0,0.01952171092739194,3.141592653589793,321.85628250254024,0.03925072872639879,0.4716666666666667,151.80887991369815,0.9994404241282304
